Reading,Depth,Cone,Friction,Pore 2,Slope x,Slope y
6633,38.232,2.7208,0.1517,0.1836,0.2923,8.1118
6634,38.242,2.6816,0.1658,0.2174,0.3156,8.0776
6635,38.251,2.7311,0.1685,0.2564,0.3260,8.0767
6636,38.262,2.7558,0.1659,0.3048,0.3346,8.0872
6637,38.271,2.8111,0.1617,0.3474,0.3392,8.0803
6638,38.281,2.9337,0.1602,0.3722,0.4000,8.0758
6639,38.291,3.1457,0.1524,0.4211,0.4021,8.0465
6640,38.301,3.4730,0.1396,0.4590,0.4419,8.0339
6641,38.311,3.6951,0.1334,0.4972,0.4556,8.0636
6642,38.321,3.7490,0.1237,0.5164,0.4475,8.1212
6643,38.330,3.6394,0.1145,0.5275,0.4704,8.0621
6644,38.341,3.5197,0.0994,0.5078,0.4952,8.1009
6645,38.351,3.4485,0.0885,0.4975,0.5236,8.1283
6646,38.360,3.5263,0.0827,0.5207,0.5273,8.0983
6647,38.370,3.6335,0.0800,0.5341,0.5498,8.0883
6648,38.380,3.7965,0.0907,0.6145,0.6065,8.0834
6649,38.390,4.1949,0.0916,0.6480,0.6235,8.0655
6650,38.399,4.5949,0.0931,0.7353,0.6443,8.0517
6651,38.410,4.4455,0.0977,0.6566,0.6308,8.0840
6652,38.419,4.4430,0.0760,0.4957,0.6178,8.1276
6653,38.430,4.3440,0.0806,0.4660,0.6405,8.1103
6654,38.439,4.3314,0.0967,0.3391,0.6717,8.0978
6655,38.449,4.0251,0.1061,0.4323,0.6754,8.1268
6656,38.460,3.9380,0.1069,0.4078,0.6939,8.1085
6657,38.469,3.8472,0.1079,0.4147,0.6952,8.1397
6658,38.479,3.8921,0.1062,0.4055,0.7425,8.1562
6659,38.488,3.9553,0.1121,0.4114,0.7359,8.1170
6660,38.499,3.7210,0.1239,0.4729,0.7525,8.1096
6661,38.509,3.5861,0.1234,0.5321,0.7594,8.0967
6662,38.518,3.5966,0.1208,0.5550,0.7828,8.0562
6663,38.529,3.6358,0.1237,0.5857,0.7741,8.1119
6664,38.538,3.7591,0.1264,0.5803,0.8046,8.0915
6665,38.548,4.0615,0.1304,0.5615,0.7951,8.0774
6666,38.557,4.3389,0.1271,0.5780,0.8201,8.0889
6667,38.567,4.4776,0.1283,0.5421,0.8643,8.0671
6668,38.577,4.5534,0.1122,0.4627,0.8814,8.0818
6669,38.587,4.5655,0.1113,0.4167,0.8893,8.0686
6670,38.596,4.7150,0.1106,0.3302,0.9305,8.0560
6671,38.607,4.7950,0.1286,0.3926,0.9408,8.0770
6672,38.615,5.0078,0.1405,0.4337,0.9603,8.0706
6673,38.625,5.1724,0.1449,0.5439,0.9697,8.0765
6674,38.636,5.4509,0.1364,0.4718,1.0143,8.0775
6675,38.645,5.7157,0.1220,0.3595,1.0595,8.0927
6676,38.655,5.9500,0.1168,0.2644,1.0687,8.0839
6677,38.665,6.1394,0.1169,0.2070,1.0970,8.0998
6678,38.674,6.2060,0.1233,0.1892,1.1028,8.1311
6679,38.684,6.0871,0.1332,0.1662,1.1156,8.1248
6680,38.694,5.8199,0.1325,0.1579,1.1401,8.1316
6681,38.704,5.4792,0.1311,0.1833,1.1666,8.1170
6682,38.713,5.0906,0.1236,0.2940,1.1888,8.0877
6683,38.724,4.6806,0.1253,0.3047,1.2078,8.0865
6684,38.733,4.4788,0.1190,0.2570,1.1934,8.1052
6685,38.744,4.2242,0.1167,0.2608,1.2115,8.1165
6686,38.753,4.1136,0.1198,0.2649,1.2301,8.1210
6687,38.763,4.0960,0.1372,0.2750,1.2437,8.1264
6688,38.773,3.8797,0.1534,0.3347,1.2295,8.1111
6689,38.783,3.5751,0.1560,0.3928,1.2322,8.1120
6690,38.792,3.4756,0.1500,0.3712,1.2661,8.0845
6691,38.803,3.3235,0.1472,0.4001,1.2978,8.0978
6692,38.812,3.0684,0.1479,0.4179,1.2923,8.0976
6693,38.823,2.9134,0.1483,0.4261,1.3181,8.0660
6694,38.832,2.7365,0.1536,0.4392,1.3386,8.0519
6695,38.842,2.5475,0.1560,0.4565,1.3419,8.0380
6696,38.852,2.6270,0.1476,0.4710,1.3470,8.0320
6697,38.862,2.7721,0.1437,0.4886,1.3635,8.0404
6698,38.872,2.8957,0.1337,0.5586,1.3722,8.0120
6699,38.882,3.3912,0.1334,0.5909,1.3770,8.0192
6700,38.891,3.9996,0.1286,0.5836,1.4116,8.0011
6701,38.900,4.3821,0.1253,0.6156,1.4019,8.0137
6702,38.910,4.9547,0.1143,0.6349,1.4504,8.0392
6703,38.920,5.7784,0.1012,0.5298,1.4369,8.0483
6704,38.930,6.2980,0.0981,0.5812,1.4515,8.0266
6705,38.939,6.8501,0.0892,0.3984,1.4659,8.0238
6706,38.950,7.3051,0.0830,0.1966,1.4667,8.0405
6707,38.959,7.5336,0.0719,0.0562,1.4664,8.0663
6708,38.969,7.4101,0.0895,0.0033,1.4922,8.0391
6709,38.980,6.9933,0.1043,-0.0400,1.5058,8.0299
6710,38.990,6.4742,0.1054,-0.0681,1.5174,8.0329
6711,38.999,5.8424,0.1118,-0.0529,1.5382,8.0162
6712,39.009,5.1488,0.1197,0.0116,1.5312,8.0198
6713,39.019,4.5909,0.1204,0.1222,1.5272,8.0557
6714,39.029,4.0562,0.1168,0.1930,1.5795,8.0720
6715,39.039,3.4128,0.1182,0.2281,1.5952,8.0623
6716,39.049,2.9237,0.1097,0.2675,1.5773,8.0651
6717,39.059,2.6014,0.1140,0.3012,1.6047,8.0407
6718,39.069,2.4166,0.1264,0.3111,1.6195,7.9946
6719,39.078,2.3566,0.1288,0.3434,1.6055,8.0360
6720,39.089,2.3059,0.1339,0.3773,1.6250,8.0428
6721,39.098,2.2796,0.1389,0.4068,1.6786,8.0643
6722,39.108,2.2461,0.1426,0.4343,1.6751,8.0578
6723,39.117,2.1994,0.1414,0.4732,1.6652,8.0043
6724,39.127,2.1819,0.1351,0.5053,1.6953,8.0055
6725,39.137,2.2016,0.1301,0.5369,1.7128,8.0166
6726,39.148,2.2414,0.1234,0.5757,1.7121,8.0370
6727,39.157,2.2641,0.1136,0.6108,1.7201,7.9914
6728,39.168,2.3021,0.0990,0.6451,1.7161,8.0288
6729,39.177,2.3026,0.0820,0.6776,1.7216,7.9932
6730,39.186,2.2835,0.0659,0.7134,1.7565,7.9732
6731,39.197,2.2416,0.0530,0.7353,1.7559,8.0061
6732,39.207,2.2013,0.0453,0.7752,1.7526,7.9870
6733,39.217,2.1733,0.0413,0.8232,1.7928,8.0156
6734,39.227,2.1744,0.0430,0.8602,1.7847,8.0228
6735,39.237,2.1825,0.0416,0.9068,1.8069,7.9664
6736,39.246,2.1783,0.0411,0.9519,1.8303,8.0162
6737,39.257,2.1727,0.0419,0.9903,1.8067,7.9981
6738,39.266,2.1907,0.0415,1.0249,1.8331,7.9987
6739,39.277,2.2150,0.0420,1.0612,1.8417,7.9853
6740,39.286,2.2195,0.0424,1.0943,1.8550,7.9668
6741,39.296,2.2218,0.0423,1.1249,1.8536,7.9859
6742,39.306,2.2132,0.0427,1.1600,1.8773,7.9681
6743,39.316,2.1982,0.0441,1.1876,1.9076,7.9992
6744,39.326,2.1870,0.0446,1.2219,1.8978,7.9945
6745,39.336,2.1906,0.0426,1.2500,1.8742,7.9875
6746,39.346,2.1938,0.0411,1.2778,1.9008,7.9922
6747,39.356,2.1824,0.0416,1.3016,1.9069,7.9530
6748,39.366,2.1722,0.0412,1.3292,1.9368,7.9677
6749,39.376,2.1648,0.0421,1.3498,1.9592,7.9669
6750,39.386,2.1731,0.0421,1.3706,1.9567,7.9221
6751,39.395,2.1741,0.0422,1.3894,1.9957,7.9523
6752,39.405,2.1594,0.0425,1.4054,2.0276,7.9536
6753,39.415,2.1511,0.0428,1.4248,2.0016,7.9253
6754,39.425,2.1522,0.0431,1.4346,2.0154,7.9163
6755,39.434,2.1523,0.0425,1.4404,2.0443,7.9894
6756,39.444,2.1494,0.0422,1.4583,2.0507,7.9835
6757,39.454,2.1478,0.0423,1.4755,2.0760,7.9922
6758,39.464,2.1724,0.0432,1.4964,2.0731,7.9420
6759,39.475,2.2054,0.0435,1.5209,2.0887,8.0056
6760,39.484,2.2748,0.0435,1.5408,2.0699,8.0090
6761,39.494,2.4253,0.0431,1.5603,2.0564,8.0181
6762,39.504,2.5435,0.0428,1.5798,2.0603,8.0360
6763,39.514,2.6419,0.0422,1.5379,2.0867,7.9907
6764,39.524,2.8849,0.0417,1.5208,2.0911,8.0433
6765,39.534,3.2605,0.0413,1.5276,2.0876,8.0397
6766,39.544,3.5716,0.0413,1.5124,2.1183,8.0285
6767,39.553,3.9518,0.0391,1.2989,2.1240,7.9855
6768,39.564,3.6998,0.0376,1.1605,2.1450,7.9291
6769,39.573,3.6834,0.0378,1.0137,2.1539,7.9652
6770,39.584,3.6121,0.0404,0.9811,2.2060,7.9835
6771,39.593,3.4637,0.0455,1.0173,2.2035,7.9405
6772,39.603,3.3401,0.0559,1.1060,2.2323,7.9698
6773,39.612,3.2531,0.0653,1.2224,2.2316,7.9302
6774,39.623,3.3197,0.0704,1.2910,2.2666,7.9346
6775,39.633,3.4477,0.0725,1.3229,2.2663,7.9340
6776,39.643,3.4804,0.0711,1.1688,2.3000,7.9330
6777,39.653,3.4895,0.0707,1.0763,2.2937,7.9561
6778,39.663,3.5305,0.0671,0.8693,2.3333,7.9297
6779,39.672,3.3752,0.0681,0.8299,2.3673,7.9169
6780,39.682,3.2574,0.0718,0.8583,2.3761,7.9559
6781,39.693,3.1294,0.0822,0.9510,2.3930,7.9483
6782,39.702,3.0473,0.0909,1.0140,2.3945,7.9037
6783,39.712,2.9988,0.0961,1.1138,2.3961,7.9104
6784,39.723,3.0499,0.0991,1.1778,2.4220,7.9357
6785,39.732,3.0447,0.0997,1.2296,2.4446,7.8851
6786,39.741,3.1032,0.0963,1.1735,2.4870,7.8701
6787,39.752,3.0407,0.0924,1.1235,2.4902,7.8708
6788,39.762,2.9168,0.0903,1.0828,2.4993,7.8755
6789,39.771,2.8495,0.0885,1.0312,2.5453,7.8836
6790,39.782,2.7633,0.0915,1.1083,2.5432,7.8413
6791,39.791,2.7512,0.0975,1.1870,2.5549,7.8121
6792,39.800,2.7290,0.1049,1.3192,2.5756,7.8490
6793,39.811,2.8906,0.1074,1.3727,2.6127,7.8244
6794,39.821,3.0824,0.1044,1.3591,2.6096,7.8495
6795,39.831,3.2000,0.0997,1.3237,2.6323,7.8259
6796,39.840,3.3098,0.0884,1.1441,2.6651,7.8350
6797,39.851,3.3124,0.0810,1.1186,2.6820,7.7970
6798,39.861,3.2054,0.0796,1.0955,2.6873,7.7793
6799,39.870,2.9585,0.0836,1.1376,2.7025,7.7767
6800,39.881,2.8262,0.0855,1.2037,2.7211,7.8530
6801,39.890,2.9175,0.0893,1.1471,2.7395,7.7913
6802,39.900,2.8954,0.0987,1.2732,2.7636,7.8072
6803,39.910,2.9517,0.1026,1.3705,2.7531,7.7603
6804,39.919,3.2375,0.0988,1.3907,2.7444,7.7783
6805,39.929,3.5433,0.0950,1.3383,2.7874,7.7531
6806,39.940,3.6968,0.0902,1.2155,2.7929,7.7373
6807,39.949,3.7213,0.0854,1.1620,2.8291,7.7688
6808,39.959,3.8373,0.0871,1.1440,2.8399,7.7395
6809,39.968,3.7223,0.0950,1.0700,2.8541,7.7390
6810,39.979,3.7058,0.0956,1.0085,2.8728,7.7022
6811,39.989,3.6139,0.1013,1.0232,2.8875,7.7043
6812,39.998,3.6202,0.1084,1.0629,2.8954,7.7221
6813,40.009,3.6043,0.1115,1.0818,2.9291,7.7022
6814,40.018,3.6613,0.1057,0.9989,2.9364,7.6974
6815,40.029,3.7727,0.1001,0.9013,2.9268,7.6847
6816,40.038,3.9987,0.0975,0.8621,2.9710,7.6680
6817,40.048,4.0372,0.1028,0.8772,2.9992,7.6621
6818,40.057,4.0425,0.1110,0.9003,3.0278,7.6293
6819,40.067,4.0037,0.1175,0.8840,3.0220,7.6429
6820,40.078,3.9954,0.1224,0.8076,3.0441,7.6583
6821,40.087,3.9105,0.1273,0.7099,3.0578,7.6766
6822,40.098,3.7530,0.1335,0.6632,3.0782,7.6444
6823,40.107,3.5563,0.1355,0.6466,3.0994,7.6346
6824,40.117,3.2294,0.1324,0.6694,3.1068,7.6386
6825,40.127,3.1558,0.1334,0.7254,3.1555,7.6435
6826,40.136,3.1289,0.1300,0.8231,3.1727,7.6384
6827,40.146,3.0999,0.1231,0.9518,3.1735,7.6422
6828,40.156,3.1566,0.1135,1.0381,3.2137,7.6371
6829,40.166,3.2096,0.1151,1.1738,3.2252,7.6168
6830,40.176,3.2794,0.1193,1.2429,3.2596,7.6049
6831,40.186,3.4045,0.1195,1.2324,3.2872,7.5803
6832,40.195,3.6651,0.1136,1.1197,3.2542,7.5743
6833,40.206,3.9216,0.1007,0.9524,3.2816,7.5782
6834,40.215,3.9655,0.0956,0.8795,3.2761,7.5762
6835,40.225,4.0839,0.0998,0.8258,3.2855,7.5969
6836,40.235,4.1773,0.1033,0.8211,3.3354,7.5761
6837,40.244,4.1317,0.1029,0.8030,3.3449,7.5711
6838,40.255,4.0863,0.0967,0.7191,3.3815,7.5745
6839,40.264,4.0005,0.0934,0.6837,3.4018,7.5649
6840,40.274,3.8486,0.0973,0.6770,3.4038,7.5645
6841,40.284,3.8680,0.1022,0.5949,3.4296,7.5284
6842,40.295,3.5995,0.1060,0.6793,3.4402,7.5322
6843,40.304,3.2494,0.1059,0.7272,3.4775,7.5394
6844,40.314,3.0165,0.1055,0.7437,3.4910,7.5306
6845,40.324,2.9626,0.1074,0.7962,3.4827,7.5498
6846,40.334,2.8840,0.1095,0.9150,3.5086,7.5426
6847,40.344,2.9388,0.1178,0.9692,3.5385,7.5254
6848,40.353,3.0772,0.1334,1.0535,3.5571,7.5203
6849,40.364,3.3235,0.1351,1.0637,3.5499,7.5403
6850,40.373,3.3000,0.1328,1.0408,3.5922,7.5392
6851,40.383,3.3163,0.1156,0.8928,3.5949,7.4878
6852,40.392,3.2859,0.1049,0.8297,3.6223,7.5045
6853,40.402,3.2368,0.1065,0.8028,3.6155,7.5210
6854,40.412,3.1605,0.1187,0.8485,3.6242,7.4883
6855,40.422,3.0724,0.1225,0.9210,3.6080,7.4657
6856,40.432,2.9990,0.1187,0.9742,3.6480,7.4684
6857,40.442,3.0313,0.1151,1.0425,3.6718,7.5017
6858,40.452,3.1477,0.1096,1.0334,3.6983,7.4992
6859,40.462,3.1044,0.1105,1.1905,3.7015,7.4634
6860,40.473,3.1710,0.1069,1.1787,3.7084,7.4670
6861,40.482,3.3292,0.0935,1.0626,3.7398,7.4323
6862,40.492,3.3789,0.0862,0.9380,3.6859,7.4281
6863,40.502,3.4350,0.0828,0.8275,3.7293,7.4536
6864,40.511,3.4272,0.0879,0.7974,3.7360,7.4485
6865,40.522,3.3401,0.0866,0.7683,3.7410,7.4677
6866,40.532,3.2567,0.0931,0.7483,3.7400,7.4795
6867,40.541,3.1472,0.1032,0.7696,3.7607,7.4126
6868,40.551,3.0127,0.1070,0.8263,3.7649,7.4105
6869,40.561,2.9557,0.1088,0.9156,3.7664,7.3905
6870,40.570,2.9292,0.1013,0.9591,3.7950,7.3770
6871,40.581,2.9348,0.0942,0.9748,3.8086,7.3533
6872,40.590,2.9176,0.0919,0.9761,3.7947,7.4050
6873,40.601,2.8686,0.0911,0.9882,3.8317,7.3889
6874,40.610,2.9173,0.0941,1.0018,3.8401,7.4034
6875,40.620,2.8689,0.0934,1.0490,3.8397,7.3660
6876,40.629,2.8841,0.0941,1.0554,3.8733,7.3533
6877,40.639,2.8692,0.0938,1.0583,3.8647,7.3550
6878,40.650,2.9038,0.0983,1.0403,3.8522,7.3281
6879,40.659,2.9764,0.1026,1.0577,3.8555,7.2822
6880,40.669,3.0210,0.1059,1.1876,3.8637,7.2832
6881,40.680,3.1559,0.1048,1.2188,3.8912,7.2664
6882,40.689,3.2903,0.1052,1.2376,3.8911,7.2682
6883,40.699,3.4387,0.1045,1.2287,3.9203,7.2713
6884,40.709,3.5806,0.0973,1.1014,3.9344,7.2671
6885,40.718,3.6367,0.0953,1.0572,3.9422,7.2252
6886,40.729,3.6690,0.0945,1.0187,3.9566,7.3132
6887,40.738,3.7289,0.0970,1.0705,3.9857,7.2613
6888,40.747,3.9130,0.1017,1.0544,4.0000,7.2600
6889,40.758,4.1429,0.1081,1.0843,3.9741,7.2373
6890,40.767,4.3560,0.1090,1.0741,3.9736,7.2778
6891,40.777,4.4874,0.1116,1.1390,3.9992,7.2196
6892,40.787,4.7693,0.1125,0.9975,3.9640,7.2663
6893,40.797,4.8815,0.1123,0.8571,3.9718,7.2613
6894,40.807,5.1338,0.1057,0.6813,3.9783,7.2414
6895,40.816,5.3595,0.0986,0.5617,3.9799,7.2532
6896,40.827,5.5347,0.0996,0.4889,3.9856,7.2118
6897,40.836,5.5667,0.1129,0.5231,3.9768,7.2380
6898,40.846,5.6790,0.1313,0.4990,4.0146,7.2191
6899,40.857,5.5578,0.1436,0.5432,4.0082,7.2223
6900,40.866,5.4816,0.1311,0.5013,4.0677,7.2336
6901,40.876,5.3917,0.1223,0.4693,4.0614,7.2339
6902,40.885,5.4390,0.1164,0.5043,4.0952,7.2074
6903,40.895,5.4395,0.1202,0.5489,4.0913,7.1991
6904,40.905,5.2758,0.1357,0.5768,4.0928,7.2019
6905,40.913,4.9737,0.1502,0.5951,4.1133,7.1573
6906,40.923,4.7376,0.1529,0.6954,4.1185,7.1290
6907,40.933,4.8250,0.1555,0.7807,4.1513,7.1861
6908,40.943,4.6779,0.1535,0.8419,4.1504,7.1648
6909,40.953,4.5888,0.1518,0.9365,4.1841,7.1604
6910,40.962,5.0446,0.1511,1.0581,4.2089,7.0991
6911,40.973,5.7242,0.1570,1.0731,4.1860,7.1262
6912,40.983,6.3511,0.1532,1.0167,4.2305,7.1077
6913,40.992,6.8295,0.1483,0.8618,4.2223,7.1200
6914,41.002,7.2281,0.1376,0.7654,4.2476,7.0902
6915,41.012,7.4681,0.1302,0.6258,4.2327,7.0901
6916,41.022,7.3357,0.1351,0.4839,4.2545,7.0180
6917,41.032,7.0600,0.1351,0.3923,4.2615,7.0580
6918,41.041,6.8276,0.1355,0.4283,4.2869,7.0461
6919,41.051,6.5768,0.1373,0.4596,4.3019,7.0326
6920,41.060,6.3918,0.1389,0.5076,4.2746,7.0329
6921,41.071,6.4890,0.1439,0.4568,4.2718,6.9946
6922,41.080,6.6772,0.1625,0.4697,4.2513,6.9952
6923,41.090,7.3187,0.1676,0.5989,4.2593,7.0365
6924,41.099,8.3517,0.1605,0.5880,4.2949,7.0073
6925,41.109,9.4995,0.1600,0.4525,4.3067,7.0005
6926,41.118,10.4874,0.1574,0.2171,4.3240,7.0231
6927,41.128,11.2345,0.1582,0.1090,4.3070,7.0177
6928,41.138,11.5044,0.1597,-0.0076,4.3191,7.0260
6929,41.147,11.4206,0.1667,-0.0160,4.3508,7.0148
6930,41.157,11.0828,0.1677,0.0174,4.3413,7.0401
6931,41.168,10.5089,0.1514,0.0110,4.3387,6.9903
6932,41.177,9.8778,0.1427,0.0424,4.3823,7.0300
6933,41.187,9.2176,0.1394,0.0889,4.3843,7.0449
6934,41.196,8.6213,0.1188,0.1362,4.4049,6.9945
6935,41.207,8.0004,0.1012,0.2048,4.4157,6.9828
6936,41.217,7.4558,0.0855,0.2688,4.4637,6.9661
6937,41.226,6.9653,0.0789,0.3245,4.4730,6.9720
6938,41.237,6.5947,0.0745,0.3599,4.5007,6.9851
6939,41.246,6.2826,0.0733,0.3371,4.5314,6.9952
6940,41.255,6.1206,0.0801,0.3045,4.5438,6.9615
6941,41.266,5.8865,0.0901,0.2950,4.5753,6.9228
6942,41.275,5.7837,0.1054,0.2663,4.6062,6.9009
6943,41.285,5.6850,0.1225,0.2661,4.6018,6.8826
6944,41.294,5.6450,0.1327,0.3004,4.6130,6.8385
6945,41.305,5.4343,0.1359,0.2981,4.6258,6.8564
6946,41.315,5.2536,0.1394,0.3128,4.6289,6.8173
6947,41.325,5.1584,0.1506,0.3362,4.6324,6.8030
6948,41.334,5.2128,0.1615,0.3181,4.6658,6.8021
6949,41.345,5.4548,0.1642,0.3737,4.6552,6.7846
6950,41.354,5.8298,0.1585,0.3856,4.6694,6.8025
6951,41.363,6.3466,0.1564,0.3273,4.6794,6.8400
6952,41.373,6.5234,0.1584,0.3383,4.6915,6.7838
6953,41.384,6.7159,0.1578,0.3704,4.7278,6.7824
6954,41.393,7.0418,0.1580,0.3334,4.7849,6.7454
6955,41.402,7.5186,0.1597,0.4025,4.8223,6.7373
6956,41.412,7.9239,0.1603,0.3865,4.7962,6.7042
6957,41.422,8.1870,0.1611,0.3832,4.8321,6.6571
6958,41.432,8.7253,0.1624,0.3681,4.8629,6.6506
6959,41.441,9.2523,0.1651,0.2920,4.8774,6.6346
6960,41.450,9.5361,0.1618,0.2056,4.8802,6.6146
6961,41.460,9.5244,0.1527,0.1238,4.9060,6.5950
6962,41.471,9.2569,0.1458,0.1797,4.9559,6.6076
6963,41.481,8.8794,0.1415,0.1910,4.9813,6.5465
6964,41.490,8.3324,0.1390,0.2240,4.9715,6.5677
6965,41.500,7.7296,0.1357,0.2686,4.9967,6.5378
6966,41.511,7.2303,0.1366,0.2637,5.0294,6.5481
6967,41.520,6.8055,0.1376,0.2829,5.0140,6.5685
6968,41.530,6.5631,0.1445,0.2978,5.0559,6.5648
6969,41.539,6.3167,0.1550,0.2859,5.0787,6.5549
6970,41.550,6.0757,0.1700,0.2067,5.0922,6.5420
6971,41.559,5.9619,0.1664,0.3115,5.1166,6.5105
6972,41.568,5.8400,0.1564,0.3130,5.1621,6.4879
6973,41.578,5.9904,0.1436,0.3584,5.1867,6.4605
6974,41.588,6.2259,0.1371,0.4234,5.2274,6.4569
6975,41.598,6.5031,0.1315,0.3294,5.2721,6.4205
6976,41.607,6.4341,0.1370,0.3105,5.2878,6.3520
6977,41.618,6.3503,0.1412,0.3560,5.3138,6.3170
6978,41.628,6.1417,0.1504,0.4158,5.3734,6.3228
6979,41.637,5.9182,0.1586,0.4042,5.4077,6.2902
6980,41.648,5.8795,0.1625,0.3746,5.3746,6.2919
6981,41.657,5.7286,0.1616,0.3180,5.4151,6.2613
6982,41.667,5.7808,0.1606,0.3176,5.4294,6.2349
6983,41.676,5.8264,0.1708,0.3910,5.4790,6.2612
6984,41.687,5.9802,0.1776,0.4738,5.4968,6.2370
6985,41.696,6.4780,0.1728,0.6197,5.5268,6.2357
6986,41.706,7.3821,0.1677,0.5054,5.5637,6.2139
6987,41.715,8.2649,0.1658,0.4751,5.5596,6.2110
6988,41.725,8.8234,0.1677,0.4105,5.6095,6.2266
6989,41.735,9.1352,0.1634,0.3858,5.6056,6.2179
6990,41.744,8.9887,0.1629,0.3651,5.6097,6.1901
6991,41.754,8.6490,0.1748,0.4397,5.5994,6.1887
6992,41.763,8.1602,0.1866,0.3732,5.6044,6.1364
6993,41.773,7.8510,0.1964,0.2504,5.6139,6.1735
6994,41.783,7.7850,0.1915,0.2215,5.6235,6.1393
6995,41.793,7.8356,0.1920,0.1903,5.6196,6.1777
6996,41.802,7.9336,0.2009,0.1675,5.6391,6.1540
6997,41.813,8.1832,0.2177,0.2994,5.6810,6.1537
6998,41.823,8.5067,0.2354,0.3517,5.6559,6.1652
6999,41.832,8.4888,0.2424,0.6600,5.6886,6.1111
7000,41.841,8.3923,0.2348,0.3583,5.6963,6.1035
7001,41.852,8.5357,0.2077,0.0532,5.7076,6.0840
7002,41.862,8.5795,0.1943,-0.0312,5.7358,6.0870
7003,41.871,8.6801,0.1927,-0.0218,5.7181,6.1005
7004,41.880,8.8767,0.1973,0.0151,5.7108,6.0536
7005,41.891,9.2627,0.1950,0.1680,5.7282,6.0633
7006,41.900,9.4706,0.1761,0.2365,5.7138,6.0573
7007,41.909,9.7084,0.1636,0.2061,5.7770,6.0549
7008,41.919,9.9780,0.1568,0.2513,5.7843,6.0055
7009,41.929,9.8391,0.1668,0.3551,5.7633,6.0115
7010,41.938,9.0354,0.1695,0.2308,5.7892,6.0118
7011,41.948,8.3910,0.1604,0.0667,5.7880,5.9775
7012,41.958,7.9589,0.1539,0.1151,5.8282,5.9880
7013,41.968,7.7739,0.1498,0.2020,5.8260,5.9913
7014,41.978,7.4826,0.1540,0.3348,5.8778,5.9488
7015,41.987,7.3543,0.1562,0.3801,5.8588,5.9081
7016,41.997,7.3703,0.1585,0.5476,5.8700,5.9325
7017,42.008,7.5368,0.1748,0.4215,5.9040,5.9327
7018,42.017,7.7427,0.1773,0.3661,5.9110,5.9620
7019,42.027,7.8665,0.1774,0.2062,5.9242,5.8766
7020,42.036,7.9245,0.1757,0.1573,5.9491,5.8547
7021,42.046,7.9067,0.1737,0.2039,5.9478,5.8846
7022,42.056,7.8285,0.1765,0.2537,5.9604,5.8708
7023,42.066,7.6910,0.1823,0.2476,5.9502,5.8522
7024,42.075,7.2573,0.1773,0.2370,5.9596,5.8649
7025,42.085,6.6812,0.1647,0.2867,5.9651,5.8964
7026,42.095,6.1546,0.1656,0.2123,5.9621,5.8576
7027,42.105,5.6509,0.1702,0.2271,5.9511,5.7812
7028,42.115,5.4281,0.1776,0.2452,5.9451,5.8167
7029,42.124,5.4674,0.1929,0.2624,5.9235,5.8388
7030,42.134,5.2490,0.2026,0.4167,5.9462,5.7963
7031,42.144,5.3057,0.1931,0.5700,5.9597,5.7742
7032,42.154,5.8477,0.1763,0.4380,5.9726,5.7255
7033,42.163,6.3765,0.1514,0.5135,5.9698,5.7583
7034,42.173,6.6887,0.1404,0.4453,5.9622,5.7483
7035,42.183,6.8268,0.1385,0.3250,5.9838,5.7122
7036,42.192,6.8954,0.1435,0.2761,5.9564,5.6738
7037,42.202,7.2495,0.1478,0.2446,5.9722,5.7058
7038,42.212,7.5970,0.1462,0.2259,5.9706,5.6863
7039,42.222,7.8924,0.1421,0.2059,5.9748,5.6571
7040,42.231,8.1804,0.1366,0.1955,5.9695,5.6666
7041,42.241,8.5309,0.1422,0.3228,5.9477,5.7189
7042,42.250,8.7417,0.1500,0.3796,6.0018,5.6732
7043,42.259,9.1402,0.1510,0.2711,6.0178,5.6973
7044,42.270,9.7200,0.1532,0.2151,6.0209,5.6469
7045,42.279,10.3416,0.1563,0.1837,6.0666,5.6642
7046,42.289,10.8049,0.1622,0.2489,6.0852,5.6323
7047,42.298,11.1455,0.1749,0.3501,6.1196,5.6293
7048,42.309,11.2025,0.1820,0.3434,6.1162,5.6233
7049,42.319,10.9200,0.1748,0.0739,6.1449,5.5863
7050,42.328,10.1842,0.1726,-0.0111,6.1834,5.5524
7051,42.339,9.4522,0.1719,-0.0477,6.2032,5.5741
7052,42.348,8.5952,0.1601,-0.0540,6.1788,5.5984
7053,42.358,7.8835,0.1559,-0.0365,6.1469,5.5890
7054,42.367,7.3933,0.1524,0.0145,6.1903,5.5353
7055,42.378,6.9984,0.1568,0.0835,6.2015,5.5356
7056,42.387,6.7216,0.1615,0.1643,6.2197,5.5091
7057,42.396,6.4779,0.1642,0.2941,6.1924,5.5523
7058,42.407,6.2339,0.1719,0.3998,6.2219,5.5113
7059,42.416,6.1346,0.1859,0.4521,6.2341,5.4630
7060,42.426,6.1134,0.1910,0.5179,6.2424,5.4654
7061,42.435,5.8848,0.1842,0.5805,6.2342,5.4271
7062,42.445,5.8815,0.1832,0.5018,6.2512,5.4305
7063,42.456,5.8707,0.1825,0.5349,6.2814,5.4229
7064,42.465,5.8347,0.1861,0.5387,6.2683,5.4311
7065,42.475,5.9872,0.1936,0.5376,6.2916,5.4338
7066,42.484,6.0398,0.1985,0.4806,6.3117,5.4144
7067,42.495,6.1193,0.2002,0.5627,6.3384,5.3827
7068,42.504,6.3665,0.2057,0.6522,6.3426,5.3340
